event,camera,person_a,person_b,person_a_name,person_b_name,started_at,event_at,duration_seconds,normalized_distance,method
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:06.039+00:00,2026-07-23T08:10:08.765+00:00,2.726,1.3865,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:10:06.039+00:00,2026-07-23T08:10:08.765+00:00,2.726,2.0159,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:12.536+00:00,2026-07-23T08:10:14.090+00:00,1.554,1.2383,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:12.536+00:00,2026-07-23T08:10:14.090+00:00,1.554,1.3580,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:12.536+00:00,2026-07-23T08:10:14.090+00:00,1.554,1.3552,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:10:12.536+00:00,2026-07-23T08:10:14.090+00:00,1.554,1.9761,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:12.536+00:00,2026-07-23T08:10:14.823+00:00,2.287,1.1680,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:12.536+00:00,2026-07-23T08:10:14.823+00:00,2.287,1.3790,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:12.536+00:00,2026-07-23T08:10:14.823+00:00,2.287,1.3480,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:10:12.536+00:00,2026-07-23T08:10:14.823+00:00,2.287,1.9202,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:12.536+00:00,2026-07-23T08:10:14.823+00:00,2.287,1.1680,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:12.536+00:00,2026-07-23T08:10:14.823+00:00,2.287,1.3790,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:12.536+00:00,2026-07-23T08:10:14.823+00:00,2.287,1.3480,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:10:12.536+00:00,2026-07-23T08:10:14.823+00:00,2.287,1.9202,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:19.093+00:00,2026-07-23T08:10:20.314+00:00,1.221,1.3758,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:19.093+00:00,2026-07-23T08:10:20.314+00:00,1.221,1.3839,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:19.093+00:00,2026-07-23T08:10:20.314+00:00,1.221,1.4448,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:10:19.093+00:00,2026-07-23T08:10:20.314+00:00,1.221,2.0957,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:19.093+00:00,2026-07-23T08:10:20.947+00:00,1.854,1.3271,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:19.093+00:00,2026-07-23T08:10:20.947+00:00,1.854,1.3805,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:19.093+00:00,2026-07-23T08:10:20.947+00:00,1.854,1.4385,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:10:19.093+00:00,2026-07-23T08:10:20.947+00:00,1.854,2.0250,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:10:20.314+00:00,2026-07-23T08:10:21.633+00:00,1.319,1.7263,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:19.093+00:00,2026-07-23T08:10:21.633+00:00,2.540,1.3045,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:10:20.314+00:00,2026-07-23T08:10:21.633+00:00,1.319,1.4152,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:19.093+00:00,2026-07-23T08:10:21.633+00:00,2.540,1.4140,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:19.093+00:00,2026-07-23T08:10:21.633+00:00,2.540,1.4422,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:10:19.093+00:00,2026-07-23T08:10:21.633+00:00,2.540,2.0613,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:10:20.314+00:00,2026-07-23T08:10:21.633+00:00,1.319,1.7263,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:19.093+00:00,2026-07-23T08:10:21.633+00:00,2.540,1.3045,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:10:20.314+00:00,2026-07-23T08:10:21.633+00:00,1.319,1.4152,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:19.093+00:00,2026-07-23T08:10:21.633+00:00,2.540,1.4140,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:19.093+00:00,2026-07-23T08:10:21.633+00:00,2.540,1.4422,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:10:19.093+00:00,2026-07-23T08:10:21.633+00:00,2.540,2.0613,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:10:25.414+00:00,2026-07-23T08:10:26.691+00:00,1.277,1.7783,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:25.414+00:00,2026-07-23T08:10:26.691+00:00,1.277,1.3475,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:10:25.414+00:00,2026-07-23T08:10:26.691+00:00,1.277,1.4652,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:25.414+00:00,2026-07-23T08:10:26.691+00:00,1.277,1.4341,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:25.414+00:00,2026-07-23T08:10:26.691+00:00,1.277,1.4695,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:10:25.414+00:00,2026-07-23T08:10:27.318+00:00,1.904,1.7387,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:25.414+00:00,2026-07-23T08:10:27.318+00:00,1.904,1.3565,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:10:25.414+00:00,2026-07-23T08:10:27.318+00:00,1.904,1.4738,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:25.414+00:00,2026-07-23T08:10:27.318+00:00,1.904,1.4376,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:25.414+00:00,2026-07-23T08:10:27.318+00:00,1.904,1.4649,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:10:25.414+00:00,2026-07-23T08:10:27.954+00:00,2.540,1.7278,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:25.414+00:00,2026-07-23T08:10:27.954+00:00,2.540,1.3578,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:10:25.414+00:00,2026-07-23T08:10:27.954+00:00,2.540,1.4859,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:25.414+00:00,2026-07-23T08:10:27.954+00:00,2.540,1.4359,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:25.414+00:00,2026-07-23T08:10:27.954+00:00,2.540,1.3840,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:10:25.414+00:00,2026-07-23T08:10:27.954+00:00,2.540,1.7278,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:25.414+00:00,2026-07-23T08:10:27.954+00:00,2.540,1.3578,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:10:25.414+00:00,2026-07-23T08:10:27.954+00:00,2.540,1.4859,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:25.414+00:00,2026-07-23T08:10:27.954+00:00,2.540,1.4359,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:25.414+00:00,2026-07-23T08:10:27.954+00:00,2.540,1.3840,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:31.394+00:00,2026-07-23T08:10:32.656+00:00,1.262,1.3261,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:31.394+00:00,2026-07-23T08:10:32.656+00:00,1.262,1.3979,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:31.394+00:00,2026-07-23T08:10:32.656+00:00,1.262,1.4528,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:31.394+00:00,2026-07-23T08:10:33.338+00:00,1.944,1.4587,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:31.394+00:00,2026-07-23T08:10:33.338+00:00,1.944,1.3507,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:31.394+00:00,2026-07-23T08:10:33.338+00:00,1.944,1.4458,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:31.394+00:00,2026-07-23T08:10:34.005+00:00,2.611,1.3729,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:31.394+00:00,2026-07-23T08:10:34.005+00:00,2.611,1.3569,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:31.394+00:00,2026-07-23T08:10:34.005+00:00,2.611,1.4464,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:31.394+00:00,2026-07-23T08:10:34.005+00:00,2.611,1.3729,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:31.394+00:00,2026-07-23T08:10:34.005+00:00,2.611,1.3569,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:31.394+00:00,2026-07-23T08:10:34.005+00:00,2.611,1.4464,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:10:37.557+00:00,2026-07-23T08:10:38.739+00:00,1.182,1.5446,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:37.557+00:00,2026-07-23T08:10:38.739+00:00,1.182,1.4700,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:10:37.557+00:00,2026-07-23T08:10:38.739+00:00,1.182,1.3422,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:37.557+00:00,2026-07-23T08:10:38.739+00:00,1.182,1.3390,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:37.557+00:00,2026-07-23T08:10:38.739+00:00,1.182,1.3505,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:10:37.557+00:00,2026-07-23T08:10:39.376+00:00,1.819,1.5015,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:37.557+00:00,2026-07-23T08:10:39.376+00:00,1.819,1.3438,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:10:37.557+00:00,2026-07-23T08:10:39.376+00:00,1.819,1.3033,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:37.557+00:00,2026-07-23T08:10:39.376+00:00,1.819,1.3307,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:37.557+00:00,2026-07-23T08:10:39.376+00:00,1.819,1.3034,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:10:37.557+00:00,2026-07-23T08:10:40.000+00:00,2.443,1.5125,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:37.557+00:00,2026-07-23T08:10:40.000+00:00,2.443,1.2448,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:10:37.557+00:00,2026-07-23T08:10:40.000+00:00,2.443,1.2085,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:37.557+00:00,2026-07-23T08:10:40.000+00:00,2.443,1.3263,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:37.557+00:00,2026-07-23T08:10:40.000+00:00,2.443,1.3207,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_1,Swapnil,UNKNOWN (track 1),2026-07-23T08:10:37.557+00:00,2026-07-23T08:10:40.000+00:00,2.443,1.5125,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:37.557+00:00,2026-07-23T08:10:40.000+00:00,2.443,1.2448,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_61,UNKNOWN (track 1),UNKNOWN (track 61),2026-07-23T08:10:37.557+00:00,2026-07-23T08:10:40.000+00:00,2.443,1.2085,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:37.557+00:00,2026-07-23T08:10:40.000+00:00,2.443,1.3263,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:37.557+00:00,2026-07-23T08:10:40.000+00:00,2.443,1.3207,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:43.106+00:00,2026-07-23T08:10:44.439+00:00,1.333,1.3266,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:43.106+00:00,2026-07-23T08:10:44.439+00:00,1.333,1.3517,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:43.106+00:00,2026-07-23T08:10:44.439+00:00,1.333,1.1984,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:43.106+00:00,2026-07-23T08:10:45.049+00:00,1.943,1.3321,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:43.106+00:00,2026-07-23T08:10:45.049+00:00,1.943,1.3601,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:43.106+00:00,2026-07-23T08:10:45.049+00:00,1.943,1.2313,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:10:43.833+00:00,2026-07-23T08:10:45.049+00:00,1.216,1.9494,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:43.106+00:00,2026-07-23T08:10:45.955+00:00,2.849,1.3432,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:43.106+00:00,2026-07-23T08:10:45.955+00:00,2.849,1.3544,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_22,Shrayan Sarkar,UNKNOWN (track 22),2026-07-23T08:10:43.106+00:00,2026-07-23T08:10:45.955+00:00,2.849,1.2516,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_22,UNKNOWN (track 18),UNKNOWN (track 22),2026-07-23T08:10:43.833+00:00,2026-07-23T08:10:45.955+00:00,2.122,1.9981,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],1d7a882e-c39d-4452-ab50-3624300f4938,unknown_track_61,Swapnil,UNKNOWN (track 61),2026-07-23T08:10:43.106+00:00,2026-07-23T08:10:45.955+00:00,2.849,1.3432,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],b20659d6-0ffd-4647-bd8e-b9140be6c652,unknown_track_18,Shrayan Sarkar,UNKNOWN (track 18),2026-07-23T08:10:43.106+00:00,2026-07-23T08:10:45.955+00:00,2.849,1.3544,sustained_proximity_estimate
