event,camera,person_a,person_b,person_a_name,person_b_name,started_at,event_at,duration_seconds,normalized_distance,method
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_10,unknown_track_34,UNKNOWN (track 10),UNKNOWN (track 34),2026-07-23T10:30:03.441+00:00,2026-07-23T10:30:06.149+00:00,2.708,0.9485,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_65,UNKNOWN (track 1),UNKNOWN (track 65),2026-07-23T10:30:03.441+00:00,2026-07-23T10:30:06.149+00:00,2.708,0.7853,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_10,unknown_track_34,UNKNOWN (track 10),UNKNOWN (track 34),2026-07-23T10:30:03.441+00:00,2026-07-23T10:30:07.036+00:00,3.595,0.8710,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_21,UNKNOWN (track 1),UNKNOWN (track 21),2026-07-23T10:30:03.441+00:00,2026-07-23T10:30:07.036+00:00,3.595,1.1669,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_10,unknown_track_34,UNKNOWN (track 10),UNKNOWN (track 34),2026-07-23T10:30:03.441+00:00,2026-07-23T10:30:07.036+00:00,3.595,0.8710,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_21,UNKNOWN (track 1),UNKNOWN (track 21),2026-07-23T10:30:03.441+00:00,2026-07-23T10:30:07.036+00:00,3.595,1.1669,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_65,UNKNOWN (track 1),UNKNOWN (track 65),2026-07-23T10:30:03.441+00:00,2026-07-23T10:30:06.149+00:00,2.708,0.7853,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_21,unknown_track_65,UNKNOWN (track 21),UNKNOWN (track 65),2026-07-23T10:30:03.441+00:00,2026-07-23T10:30:05.178+00:00,1.737,0.3765,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_10,unknown_track_34,UNKNOWN (track 10),UNKNOWN (track 34),2026-07-23T10:30:11.085+00:00,2026-07-23T10:30:12.784+00:00,1.699,0.9456,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_65,UNKNOWN (track 1),UNKNOWN (track 65),2026-07-23T10:30:11.085+00:00,2026-07-23T10:30:12.784+00:00,1.699,0.9104,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_10,unknown_track_34,UNKNOWN (track 10),UNKNOWN (track 34),2026-07-23T10:30:11.085+00:00,2026-07-23T10:30:13.655+00:00,2.570,0.9500,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_10,unknown_track_34,UNKNOWN (track 10),UNKNOWN (track 34),2026-07-23T10:30:11.085+00:00,2026-07-23T10:30:14.519+00:00,3.434,0.9447,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_10,unknown_track_34,UNKNOWN (track 10),UNKNOWN (track 34),2026-07-23T10:30:11.085+00:00,2026-07-23T10:30:14.519+00:00,3.434,0.9447,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_65,UNKNOWN (track 1),UNKNOWN (track 65),2026-07-23T10:30:11.085+00:00,2026-07-23T10:30:12.784+00:00,1.699,0.9104,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_10,unknown_track_34,UNKNOWN (track 10),UNKNOWN (track 34),2026-07-23T10:30:17.835+00:00,2026-07-23T10:30:19.624+00:00,1.789,0.7040,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_21,UNKNOWN (track 1),UNKNOWN (track 21),2026-07-23T10:30:17.835+00:00,2026-07-23T10:30:19.624+00:00,1.789,1.2170,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_10,unknown_track_34,UNKNOWN (track 10),UNKNOWN (track 34),2026-07-23T10:30:17.835+00:00,2026-07-23T10:30:20.482+00:00,2.647,0.7127,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_21,UNKNOWN (track 1),UNKNOWN (track 21),2026-07-23T10:30:17.835+00:00,2026-07-23T10:30:20.482+00:00,2.647,1.2028,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_10,unknown_track_34,UNKNOWN (track 10),UNKNOWN (track 34),2026-07-23T10:30:17.835+00:00,2026-07-23T10:30:21.401+00:00,3.566,0.7338,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_21,UNKNOWN (track 1),UNKNOWN (track 21),2026-07-23T10:30:17.835+00:00,2026-07-23T10:30:21.401+00:00,3.566,1.1644,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_10,unknown_track_34,UNKNOWN (track 10),UNKNOWN (track 34),2026-07-23T10:30:17.835+00:00,2026-07-23T10:30:21.401+00:00,3.566,0.7338,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_21,UNKNOWN (track 1),UNKNOWN (track 21),2026-07-23T10:30:17.835+00:00,2026-07-23T10:30:21.401+00:00,3.566,1.1644,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_10,unknown_track_34,UNKNOWN (track 10),UNKNOWN (track 34),2026-07-23T10:30:25.513+00:00,2026-07-23T10:30:26.534+00:00,1.021,0.7813,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_21,UNKNOWN (track 1),UNKNOWN (track 21),2026-07-23T10:30:25.513+00:00,2026-07-23T10:30:26.534+00:00,1.021,1.1069,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_10,unknown_track_34,UNKNOWN (track 10),UNKNOWN (track 34),2026-07-23T10:30:25.513+00:00,2026-07-23T10:30:27.383+00:00,1.870,0.7781,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_21,UNKNOWN (track 1),UNKNOWN (track 21),2026-07-23T10:30:25.513+00:00,2026-07-23T10:30:27.383+00:00,1.870,1.2431,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_10,unknown_track_34,UNKNOWN (track 10),UNKNOWN (track 34),2026-07-23T10:30:25.513+00:00,2026-07-23T10:30:28.234+00:00,2.721,0.7944,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_10,unknown_track_74,UNKNOWN (track 10),UNKNOWN (track 74),2026-07-23T10:30:26.534+00:00,2026-07-23T10:30:28.234+00:00,1.700,1.1754,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_34,unknown_track_74,UNKNOWN (track 34),UNKNOWN (track 74),2026-07-23T10:30:26.534+00:00,2026-07-23T10:30:28.234+00:00,1.700,0.3351,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_21,UNKNOWN (track 1),UNKNOWN (track 21),2026-07-23T10:30:25.513+00:00,2026-07-23T10:30:28.234+00:00,2.721,1.1803,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_10,unknown_track_34,UNKNOWN (track 10),UNKNOWN (track 34),2026-07-23T10:30:25.513+00:00,2026-07-23T10:30:29.244+00:00,3.731,0.8173,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_10,unknown_track_74,UNKNOWN (track 10),UNKNOWN (track 74),2026-07-23T10:30:26.534+00:00,2026-07-23T10:30:29.244+00:00,2.710,1.1959,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_34,unknown_track_74,UNKNOWN (track 34),UNKNOWN (track 74),2026-07-23T10:30:26.534+00:00,2026-07-23T10:30:29.244+00:00,2.710,0.3174,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_21,UNKNOWN (track 1),UNKNOWN (track 21),2026-07-23T10:30:25.513+00:00,2026-07-23T10:30:29.244+00:00,3.731,1.1039,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_10,unknown_track_34,UNKNOWN (track 10),UNKNOWN (track 34),2026-07-23T10:30:25.513+00:00,2026-07-23T10:30:29.244+00:00,3.731,0.8173,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_10,unknown_track_74,UNKNOWN (track 10),UNKNOWN (track 74),2026-07-23T10:30:26.534+00:00,2026-07-23T10:30:29.244+00:00,2.710,1.1959,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_34,unknown_track_74,UNKNOWN (track 34),UNKNOWN (track 74),2026-07-23T10:30:26.534+00:00,2026-07-23T10:30:29.244+00:00,2.710,0.3174,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_21,UNKNOWN (track 1),UNKNOWN (track 21),2026-07-23T10:30:25.513+00:00,2026-07-23T10:30:29.244+00:00,3.731,1.1039,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_10,unknown_track_34,UNKNOWN (track 10),UNKNOWN (track 34),2026-07-23T10:30:34.197+00:00,2026-07-23T10:30:36.052+00:00,1.855,0.7699,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_10,unknown_track_34,UNKNOWN (track 10),UNKNOWN (track 34),2026-07-23T10:30:34.197+00:00,2026-07-23T10:30:37.885+00:00,3.688,0.7612,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_10,unknown_track_34,UNKNOWN (track 10),UNKNOWN (track 34),2026-07-23T10:30:34.197+00:00,2026-07-23T10:30:37.885+00:00,3.688,0.7612,sustained_proximity_estimate
