event,camera,person_a,person_b,started_at,event_at,duration_seconds,normalized_distance,method
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_5,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:53.906+00:00,1.309,1.2719,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_9,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:53.906+00:00,1.309,1.4915,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_5,unknown_track_9,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:53.906+00:00,1.309,1.4982,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_30,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:54.716+00:00,2.119,1.6589,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_34,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:54.716+00:00,2.119,1.1307,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_46,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:54.716+00:00,2.119,1.9418,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_34,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:54.716+00:00,2.119,1.8693,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_46,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:54.716+00:00,2.119,0.7098,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_34,unknown_track_46,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:54.716+00:00,2.119,1.7989,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_5,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:54.716+00:00,2.119,1.2871,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_9,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:54.716+00:00,2.119,1.4172,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_5,unknown_track_9,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:54.716+00:00,2.119,1.4941,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_34,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:55.387+00:00,2.790,1.1404,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_5,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:55.387+00:00,2.790,1.3086,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_9,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:55.387+00:00,2.790,1.3988,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_5,unknown_track_9,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:55.387+00:00,2.790,1.5024,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_30,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:54.716+00:00,2.119,1.6589,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_34,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:55.387+00:00,2.790,1.1404,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_46,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:54.716+00:00,2.119,1.9418,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_34,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:54.716+00:00,2.119,1.8693,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_46,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:54.716+00:00,2.119,0.7098,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_34,unknown_track_46,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:54.716+00:00,2.119,1.7989,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_5,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:55.387+00:00,2.790,1.3086,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_9,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:55.387+00:00,2.790,1.3988,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_5,unknown_track_9,2026-07-23T07:56:52.597+00:00,2026-07-23T07:56:55.387+00:00,2.790,1.5024,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,2026-07-23T07:56:57.985+00:00,2026-07-23T07:56:59.250+00:00,1.265,1.9114,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_30,2026-07-23T07:56:57.985+00:00,2026-07-23T07:56:59.250+00:00,1.265,0.7548,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_34,2026-07-23T07:56:57.985+00:00,2026-07-23T07:56:59.250+00:00,1.265,1.8040,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_30,2026-07-23T07:56:57.985+00:00,2026-07-23T07:56:59.250+00:00,1.265,1.6978,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_34,2026-07-23T07:56:57.985+00:00,2026-07-23T07:56:59.250+00:00,1.265,1.1422,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_34,2026-07-23T07:56:57.985+00:00,2026-07-23T07:56:59.250+00:00,1.265,1.9711,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_49,2026-07-23T07:56:57.985+00:00,2026-07-23T07:56:59.250+00:00,1.265,0.6854,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_5,2026-07-23T07:56:57.985+00:00,2026-07-23T07:56:59.250+00:00,1.265,1.2940,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_9,2026-07-23T07:56:57.985+00:00,2026-07-23T07:56:59.250+00:00,1.265,1.4957,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_49,unknown_track_5,2026-07-23T07:56:57.985+00:00,2026-07-23T07:56:59.250+00:00,1.265,1.6350,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_5,unknown_track_9,2026-07-23T07:56:57.985+00:00,2026-07-23T07:56:59.250+00:00,1.265,1.5210,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,2026-07-23T07:56:57.985+00:00,2026-07-23T07:56:59.874+00:00,1.889,1.9524,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_30,2026-07-23T07:56:57.985+00:00,2026-07-23T07:56:59.874+00:00,1.889,0.7587,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_34,2026-07-23T07:56:57.985+00:00,2026-07-23T07:56:59.874+00:00,1.889,1.8093,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_30,2026-07-23T07:56:57.985+00:00,2026-07-23T07:56:59.874+00:00,1.889,1.7494,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_34,2026-07-23T07:56:57.985+00:00,2026-07-23T07:56:59.874+00:00,1.889,1.1416,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_34,2026-07-23T07:56:57.985+00:00,2026-07-23T07:56:59.874+00:00,1.889,1.9851,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_5,2026-07-23T07:56:57.985+00:00,2026-07-23T07:56:59.874+00:00,1.889,1.3225,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_9,2026-07-23T07:56:57.985+00:00,2026-07-23T07:56:59.874+00:00,1.889,1.5127,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_5,unknown_track_9,2026-07-23T07:56:57.985+00:00,2026-07-23T07:56:59.874+00:00,1.889,1.5602,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,2026-07-23T07:56:57.985+00:00,2026-07-23T07:57:00.537+00:00,2.552,1.9386,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_30,2026-07-23T07:56:57.985+00:00,2026-07-23T07:57:00.537+00:00,2.552,0.7426,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_34,2026-07-23T07:56:57.985+00:00,2026-07-23T07:57:00.537+00:00,2.552,1.9455,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_30,2026-07-23T07:56:57.985+00:00,2026-07-23T07:57:00.537+00:00,2.552,1.7383,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_34,2026-07-23T07:56:57.985+00:00,2026-07-23T07:57:00.537+00:00,2.552,1.2263,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_34,2026-07-23T07:56:57.985+00:00,2026-07-23T07:57:00.537+00:00,2.552,2.1048,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_49,2026-07-23T07:56:57.985+00:00,2026-07-23T07:56:59.250+00:00,1.265,0.6854,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_49,unknown_track_5,2026-07-23T07:56:57.985+00:00,2026-07-23T07:56:59.250+00:00,1.265,1.6350,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_5,2026-07-23T07:56:57.985+00:00,2026-07-23T07:57:00.537+00:00,2.552,1.4371,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_9,2026-07-23T07:56:57.985+00:00,2026-07-23T07:57:00.537+00:00,2.552,1.5602,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_5,unknown_track_9,2026-07-23T07:56:57.985+00:00,2026-07-23T07:57:00.537+00:00,2.552,1.5658,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,2026-07-23T07:56:57.985+00:00,2026-07-23T07:57:00.537+00:00,2.552,1.9386,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_30,2026-07-23T07:56:57.985+00:00,2026-07-23T07:57:00.537+00:00,2.552,0.7426,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_34,2026-07-23T07:56:57.985+00:00,2026-07-23T07:57:00.537+00:00,2.552,1.9455,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_30,2026-07-23T07:56:57.985+00:00,2026-07-23T07:57:00.537+00:00,2.552,1.7383,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_34,2026-07-23T07:56:57.985+00:00,2026-07-23T07:57:00.537+00:00,2.552,1.2263,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_34,2026-07-23T07:56:57.985+00:00,2026-07-23T07:57:00.537+00:00,2.552,2.1048,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_5,2026-07-23T07:56:57.985+00:00,2026-07-23T07:57:00.537+00:00,2.552,1.4371,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_9,2026-07-23T07:56:57.985+00:00,2026-07-23T07:57:00.537+00:00,2.552,1.5602,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_5,unknown_track_9,2026-07-23T07:56:57.985+00:00,2026-07-23T07:57:00.537+00:00,2.552,1.5658,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,2026-07-23T07:57:04.498+00:00,2026-07-23T07:57:06.072+00:00,1.574,2.0046,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_30,2026-07-23T07:57:04.498+00:00,2026-07-23T07:57:06.072+00:00,1.574,0.8552,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_34,2026-07-23T07:57:04.498+00:00,2026-07-23T07:57:06.072+00:00,1.574,1.9958,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_30,2026-07-23T07:57:04.498+00:00,2026-07-23T07:57:06.072+00:00,1.574,1.8610,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_34,2026-07-23T07:57:04.498+00:00,2026-07-23T07:57:06.072+00:00,1.574,1.2137,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,2026-07-23T07:57:04.498+00:00,2026-07-23T07:57:06.656+00:00,2.158,2.0034,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_30,2026-07-23T07:57:04.498+00:00,2026-07-23T07:57:06.656+00:00,2.158,0.8537,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_34,2026-07-23T07:57:04.498+00:00,2026-07-23T07:57:06.656+00:00,2.158,1.9960,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_30,2026-07-23T07:57:04.498+00:00,2026-07-23T07:57:06.656+00:00,2.158,1.8516,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_34,2026-07-23T07:57:04.498+00:00,2026-07-23T07:57:06.656+00:00,2.158,1.1958,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_53,unknown_track_9,2026-07-23T07:57:05.223+00:00,2026-07-23T07:57:06.656+00:00,1.433,0.9696,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,2026-07-23T07:57:04.498+00:00,2026-07-23T07:57:07.305+00:00,2.807,2.0173,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_30,2026-07-23T07:57:04.498+00:00,2026-07-23T07:57:07.305+00:00,2.807,0.8757,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_34,2026-07-23T07:57:04.498+00:00,2026-07-23T07:57:07.305+00:00,2.807,1.9816,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_30,2026-07-23T07:57:04.498+00:00,2026-07-23T07:57:07.305+00:00,2.807,1.8046,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_34,2026-07-23T07:57:04.498+00:00,2026-07-23T07:57:07.305+00:00,2.807,1.1764,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_53,2026-07-23T07:57:06.072+00:00,2026-07-23T07:57:07.305+00:00,1.233,1.4020,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_53,unknown_track_9,2026-07-23T07:57:05.223+00:00,2026-07-23T07:57:07.305+00:00,2.082,0.9904,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,2026-07-23T07:57:04.498+00:00,2026-07-23T07:57:07.305+00:00,2.807,2.0173,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_30,2026-07-23T07:57:04.498+00:00,2026-07-23T07:57:07.305+00:00,2.807,0.8757,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_34,2026-07-23T07:57:04.498+00:00,2026-07-23T07:57:07.305+00:00,2.807,1.9816,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_30,2026-07-23T07:57:04.498+00:00,2026-07-23T07:57:07.305+00:00,2.807,1.8046,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_34,2026-07-23T07:57:04.498+00:00,2026-07-23T07:57:07.305+00:00,2.807,1.1764,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_53,2026-07-23T07:57:06.072+00:00,2026-07-23T07:57:07.305+00:00,1.233,1.4020,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_53,unknown_track_9,2026-07-23T07:57:05.223+00:00,2026-07-23T07:57:07.305+00:00,2.082,0.9904,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:12.135+00:00,1.244,1.9597,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_30,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:12.135+00:00,1.244,0.7579,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_34,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:12.135+00:00,1.244,1.9657,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_30,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:12.135+00:00,1.244,1.7730,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_34,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:12.135+00:00,1.244,1.2230,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_53,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:12.135+00:00,1.244,0.7958,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_9,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:12.135+00:00,1.244,1.4204,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_53,unknown_track_9,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:12.135+00:00,1.244,1.0702,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:13.039+00:00,2.148,1.9468,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_30,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:13.039+00:00,2.148,0.7579,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_34,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:13.039+00:00,2.148,1.9362,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_30,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:13.039+00:00,2.148,1.7759,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_34,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:13.039+00:00,2.148,1.2071,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_53,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:13.039+00:00,2.148,0.7787,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_9,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:13.039+00:00,2.148,1.4254,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_53,unknown_track_9,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:13.039+00:00,2.148,1.0840,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:13.722+00:00,2.831,1.9395,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_30,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:13.722+00:00,2.831,0.7635,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_34,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:13.722+00:00,2.831,1.9416,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_74,2026-07-23T07:57:12.135+00:00,2026-07-23T07:57:13.722+00:00,1.587,1.5103,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_30,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:13.722+00:00,2.831,1.7628,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_34,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:13.722+00:00,2.831,1.2059,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_22,unknown_track_74,2026-07-23T07:57:12.135+00:00,2026-07-23T07:57:13.722+00:00,1.587,0.6737,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_30,unknown_track_74,2026-07-23T07:57:12.135+00:00,2026-07-23T07:57:13.722+00:00,1.587,1.6026,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_34,unknown_track_74,2026-07-23T07:57:12.135+00:00,2026-07-23T07:57:13.722+00:00,1.587,0.4869,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_53,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:13.722+00:00,2.831,1.0945,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_9,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:13.722+00:00,2.831,2.2441,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_53,unknown_track_9,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:13.722+00:00,2.831,1.0601,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,2026-07-23T07:57:10.891+00:00,2026-07-23T07:57:13.722+00:00,2.831,1.9395,sustained_proximity_estimate
