event,camera,person_a,person_b,person_a_name,person_b_name,started_at,event_at,duration_seconds,normalized_distance,method
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_9,UNKNOWN (track 13),UNKNOWN (track 9),2026-07-23T08:54:47.329+00:00,2026-07-23T08:54:49.396+00:00,2.067,1.1481,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:54:47.329+00:00,2026-07-23T08:54:50.097+00:00,2.768,0.4303,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_9,UNKNOWN (track 13),UNKNOWN (track 9),2026-07-23T08:54:47.329+00:00,2026-07-23T08:54:50.097+00:00,2.768,1.1782,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:54:47.329+00:00,2026-07-23T08:54:50.097+00:00,2.768,0.4303,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_30,UNKNOWN (track 18),UNKNOWN (track 30),2026-07-23T08:54:47.329+00:00,2026-07-23T08:54:49.396+00:00,2.067,1.0851,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_9,UNKNOWN (track 13),UNKNOWN (track 9),2026-07-23T08:54:47.329+00:00,2026-07-23T08:54:50.097+00:00,2.768,1.1782,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_18,Satyabrata,UNKNOWN (track 18),2026-07-23T08:54:55.160+00:00,2026-07-23T08:54:56.536+00:00,1.376,1.1373,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:54:55.160+00:00,2026-07-23T08:54:56.536+00:00,1.376,0.7087,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:54:55.160+00:00,2026-07-23T08:54:56.536+00:00,1.376,0.4914,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_18,Satyabrata,UNKNOWN (track 18),2026-07-23T08:54:55.160+00:00,2026-07-23T08:54:57.181+00:00,2.021,1.1294,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:54:55.160+00:00,2026-07-23T08:54:57.181+00:00,2.021,0.7227,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:54:55.160+00:00,2026-07-23T08:54:57.181+00:00,2.021,0.4524,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_18,Satyabrata,UNKNOWN (track 18),2026-07-23T08:54:55.160+00:00,2026-07-23T08:54:57.852+00:00,2.692,1.1381,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:54:55.160+00:00,2026-07-23T08:54:57.852+00:00,2.692,0.7554,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:54:55.160+00:00,2026-07-23T08:54:57.852+00:00,2.692,0.5897,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_13,UNKNOWN (track 1),UNKNOWN (track 13),2026-07-23T08:54:56.536+00:00,2026-07-23T08:54:57.852+00:00,1.316,0.7773,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_49,UNKNOWN (track 1),UNKNOWN (track 49),2026-07-23T08:54:56.536+00:00,2026-07-23T08:54:57.852+00:00,1.316,1.2042,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_18,Satyabrata,UNKNOWN (track 18),2026-07-23T08:54:55.160+00:00,2026-07-23T08:54:57.852+00:00,2.692,1.1381,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:54:55.160+00:00,2026-07-23T08:54:57.852+00:00,2.692,0.7554,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:54:55.160+00:00,2026-07-23T08:54:57.852+00:00,2.692,0.5897,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_13,UNKNOWN (track 1),UNKNOWN (track 13),2026-07-23T08:54:56.536+00:00,2026-07-23T08:54:57.852+00:00,1.316,0.7773,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_49,UNKNOWN (track 1),UNKNOWN (track 49),2026-07-23T08:54:56.536+00:00,2026-07-23T08:54:57.852+00:00,1.316,1.2042,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:04.882+00:00,1.113,0.6996,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:04.882+00:00,1.113,0.5330,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_13,UNKNOWN (track 1),UNKNOWN (track 13),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:04.882+00:00,1.113,0.7370,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_45,UNKNOWN (track 1),UNKNOWN (track 45),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:04.882+00:00,1.113,0.9943,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_45,unknown_track_49,UNKNOWN (track 45),UNKNOWN (track 49),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:04.882+00:00,1.113,0.2489,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:05.546+00:00,1.777,0.7026,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:05.546+00:00,1.777,0.5761,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_13,UNKNOWN (track 1),UNKNOWN (track 13),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:05.546+00:00,1.777,0.7385,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_45,UNKNOWN (track 1),UNKNOWN (track 45),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:05.546+00:00,1.777,1.0168,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_45,unknown_track_49,UNKNOWN (track 45),UNKNOWN (track 49),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:05.546+00:00,1.777,0.3537,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_18,Satyabrata,UNKNOWN (track 18),2026-07-23T08:55:04.882+00:00,2026-07-23T08:55:06.241+00:00,1.359,1.2227,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:06.241+00:00,2.472,0.7121,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:06.241+00:00,2.472,0.8136,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_13,UNKNOWN (track 1),UNKNOWN (track 13),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:06.241+00:00,2.472,0.7561,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_45,UNKNOWN (track 1),UNKNOWN (track 45),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:06.241+00:00,2.472,0.9229,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_45,unknown_track_49,UNKNOWN (track 45),UNKNOWN (track 49),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:06.241+00:00,2.472,0.2678,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_18,Satyabrata,UNKNOWN (track 18),2026-07-23T08:55:04.882+00:00,2026-07-23T08:55:06.956+00:00,2.074,1.1040,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:06.956+00:00,3.187,0.7056,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:06.956+00:00,3.187,0.7494,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_45,unknown_track_49,UNKNOWN (track 45),UNKNOWN (track 49),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:06.956+00:00,3.187,0.3555,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_18,Satyabrata,UNKNOWN (track 18),2026-07-23T08:55:04.882+00:00,2026-07-23T08:55:06.956+00:00,2.074,1.1040,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:06.956+00:00,3.187,0.7056,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:06.956+00:00,3.187,0.7494,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_13,UNKNOWN (track 1),UNKNOWN (track 13),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:06.241+00:00,2.472,0.7561,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_1,unknown_track_45,UNKNOWN (track 1),UNKNOWN (track 45),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:06.241+00:00,2.472,0.9229,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_45,unknown_track_49,UNKNOWN (track 45),UNKNOWN (track 49),2026-07-23T08:55:03.769+00:00,2026-07-23T08:55:06.956+00:00,3.187,0.3555,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:14.450+00:00,2026-07-23T08:55:15.949+00:00,1.499,0.7096,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:14.450+00:00,2026-07-23T08:55:15.949+00:00,1.499,1.0432,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_37,UNKNOWN (track 13),UNKNOWN (track 37),2026-07-23T08:55:14.450+00:00,2026-07-23T08:55:15.949+00:00,1.499,1.0187,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_37,unknown_track_45,UNKNOWN (track 37),UNKNOWN (track 45),2026-07-23T08:55:14.450+00:00,2026-07-23T08:55:15.949+00:00,1.499,1.2490,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_45,unknown_track_49,UNKNOWN (track 45),UNKNOWN (track 49),2026-07-23T08:55:14.450+00:00,2026-07-23T08:55:15.949+00:00,1.499,0.5797,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_18,Satyabrata,UNKNOWN (track 18),2026-07-23T08:55:14.450+00:00,2026-07-23T08:55:16.570+00:00,2.120,1.3629,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:14.450+00:00,2026-07-23T08:55:16.570+00:00,2.120,0.6719,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:14.450+00:00,2026-07-23T08:55:16.570+00:00,2.120,0.7969,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_37,UNKNOWN (track 13),UNKNOWN (track 37),2026-07-23T08:55:14.450+00:00,2026-07-23T08:55:16.570+00:00,2.120,0.9866,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_37,unknown_track_45,UNKNOWN (track 37),UNKNOWN (track 45),2026-07-23T08:55:14.450+00:00,2026-07-23T08:55:16.570+00:00,2.120,1.4336,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_45,unknown_track_49,UNKNOWN (track 45),UNKNOWN (track 49),2026-07-23T08:55:14.450+00:00,2026-07-23T08:55:16.570+00:00,2.120,0.7687,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_18,Satyabrata,UNKNOWN (track 18),2026-07-23T08:55:14.450+00:00,2026-07-23T08:55:17.257+00:00,2.807,1.4129,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:14.450+00:00,2026-07-23T08:55:17.257+00:00,2.807,0.6702,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_37,UNKNOWN (track 13),UNKNOWN (track 37),2026-07-23T08:55:14.450+00:00,2026-07-23T08:55:17.257+00:00,2.807,0.9604,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_18,Satyabrata,UNKNOWN (track 18),2026-07-23T08:55:14.450+00:00,2026-07-23T08:55:17.257+00:00,2.807,1.4129,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:14.450+00:00,2026-07-23T08:55:16.570+00:00,2.120,0.6719,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:14.450+00:00,2026-07-23T08:55:17.257+00:00,2.807,0.6702,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_37,UNKNOWN (track 13),UNKNOWN (track 37),2026-07-23T08:55:14.450+00:00,2026-07-23T08:55:17.257+00:00,2.807,0.9604,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_37,unknown_track_45,UNKNOWN (track 37),UNKNOWN (track 45),2026-07-23T08:55:14.450+00:00,2026-07-23T08:55:16.570+00:00,2.120,1.4336,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_45,unknown_track_49,UNKNOWN (track 45),UNKNOWN (track 49),2026-07-23T08:55:14.450+00:00,2026-07-23T08:55:16.570+00:00,2.120,0.7687,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:21.685+00:00,2026-07-23T08:55:22.953+00:00,1.268,0.6273,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:21.685+00:00,2026-07-23T08:55:22.953+00:00,1.268,0.6241,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_37,UNKNOWN (track 13),UNKNOWN (track 37),2026-07-23T08:55:21.685+00:00,2026-07-23T08:55:22.953+00:00,1.268,0.9815,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_37,unknown_track_49,UNKNOWN (track 37),UNKNOWN (track 49),2026-07-23T08:55:21.685+00:00,2026-07-23T08:55:22.953+00:00,1.268,1.2339,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_45,unknown_track_49,UNKNOWN (track 45),UNKNOWN (track 49),2026-07-23T08:55:21.685+00:00,2026-07-23T08:55:22.953+00:00,1.268,0.8870,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:21.685+00:00,2026-07-23T08:55:23.552+00:00,1.867,0.6108,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:21.685+00:00,2026-07-23T08:55:23.552+00:00,1.867,0.6193,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_37,UNKNOWN (track 13),UNKNOWN (track 37),2026-07-23T08:55:21.685+00:00,2026-07-23T08:55:23.552+00:00,1.867,1.0107,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_37,unknown_track_49,UNKNOWN (track 37),UNKNOWN (track 49),2026-07-23T08:55:21.685+00:00,2026-07-23T08:55:23.552+00:00,1.867,1.2552,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_45,unknown_track_49,UNKNOWN (track 45),UNKNOWN (track 49),2026-07-23T08:55:21.685+00:00,2026-07-23T08:55:23.552+00:00,1.867,0.8735,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:21.685+00:00,2026-07-23T08:55:24.175+00:00,2.490,0.6191,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:21.685+00:00,2026-07-23T08:55:24.175+00:00,2.490,0.5917,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_37,UNKNOWN (track 13),UNKNOWN (track 37),2026-07-23T08:55:21.685+00:00,2026-07-23T08:55:24.175+00:00,2.490,0.9984,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_37,unknown_track_49,UNKNOWN (track 37),UNKNOWN (track 49),2026-07-23T08:55:21.685+00:00,2026-07-23T08:55:24.175+00:00,2.490,1.2692,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_45,unknown_track_49,UNKNOWN (track 45),UNKNOWN (track 49),2026-07-23T08:55:21.685+00:00,2026-07-23T08:55:24.175+00:00,2.490,0.8627,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:21.685+00:00,2026-07-23T08:55:24.175+00:00,2.490,0.6191,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:21.685+00:00,2026-07-23T08:55:24.175+00:00,2.490,0.5917,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_37,UNKNOWN (track 13),UNKNOWN (track 37),2026-07-23T08:55:21.685+00:00,2026-07-23T08:55:24.175+00:00,2.490,0.9984,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_37,unknown_track_49,UNKNOWN (track 37),UNKNOWN (track 49),2026-07-23T08:55:21.685+00:00,2026-07-23T08:55:24.175+00:00,2.490,1.2692,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_45,unknown_track_49,UNKNOWN (track 45),UNKNOWN (track 49),2026-07-23T08:55:21.685+00:00,2026-07-23T08:55:24.175+00:00,2.490,0.8627,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:31.424+00:00,2026-07-23T08:55:32.650+00:00,1.226,0.6254,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:31.424+00:00,2026-07-23T08:55:32.650+00:00,1.226,1.2620,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_37,UNKNOWN (track 13),UNKNOWN (track 37),2026-07-23T08:55:31.424+00:00,2026-07-23T08:55:32.650+00:00,1.226,1.0510,sustained_proximity_estimate
STARTED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_37,unknown_track_49,UNKNOWN (track 37),UNKNOWN (track 49),2026-07-23T08:55:31.424+00:00,2026-07-23T08:55:32.650+00:00,1.226,1.2107,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:31.424+00:00,2026-07-23T08:55:33.271+00:00,1.847,0.6073,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:31.424+00:00,2026-07-23T08:55:33.271+00:00,1.847,1.1339,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_37,UNKNOWN (track 13),UNKNOWN (track 37),2026-07-23T08:55:31.424+00:00,2026-07-23T08:55:33.271+00:00,1.847,1.0073,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_37,unknown_track_49,UNKNOWN (track 37),UNKNOWN (track 49),2026-07-23T08:55:31.424+00:00,2026-07-23T08:55:33.271+00:00,1.847,1.1958,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:31.424+00:00,2026-07-23T08:55:33.868+00:00,2.444,0.5884,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:31.424+00:00,2026-07-23T08:55:33.868+00:00,2.444,1.0929,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_37,UNKNOWN (track 13),UNKNOWN (track 37),2026-07-23T08:55:31.424+00:00,2026-07-23T08:55:33.868+00:00,2.444,0.9841,sustained_proximity_estimate
UPDATED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_37,unknown_track_49,UNKNOWN (track 37),UNKNOWN (track 49),2026-07-23T08:55:31.424+00:00,2026-07-23T08:55:33.868+00:00,2.444,1.2014,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],72dd5b08-3bf1-4c65-bb3e-a4c3f1a443d6,unknown_track_22,Satyabrata,UNKNOWN (track 22),2026-07-23T08:55:31.424+00:00,2026-07-23T08:55:33.868+00:00,2.444,0.5884,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q2],unknown_track_18,unknown_track_26,UNKNOWN (track 18),UNKNOWN (track 26),2026-07-23T08:55:31.424+00:00,2026-07-23T08:55:33.868+00:00,2.444,1.0929,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_13,unknown_track_37,UNKNOWN (track 13),UNKNOWN (track 37),2026-07-23T08:55:31.424+00:00,2026-07-23T08:55:33.868+00:00,2.444,0.9841,sustained_proximity_estimate
ENDED,NDI: SHINJAN (shinjan-pc) [Q1],unknown_track_37,unknown_track_49,UNKNOWN (track 37),UNKNOWN (track 49),2026-07-23T08:55:31.424+00:00,2026-07-23T08:55:33.868+00:00,2.444,1.2014,sustained_proximity_estimate
